Id,SalePrice_pred
1668,351194.6845206877
1669,319807.0808542681
1670,348252.04780564154
1671,257982.79645265633
1672,391583.5325303405
1673,296075.7674671912
1674,256753.76992865096
1675,200442.3496958365
1676,200633.5690678322
1677,215006.42829281877
1678,438560.0528170514
1679,373246.26322707394
1680,328196.95469795144
1681,291111.36316109955
1682,319533.78607269924
1683,201860.26062627175
1684,178137.35097063944
1685,175583.42558661543
1686,170800.86457238795
1687,185385.38178817404
1688,192062.76851311966
1689,197018.61359449013
1690,189925.91709944358
1691,181717.6796143884
1692,269614.48989305337
1693,183753.30359676454
1694,171848.94612672972
1695,173380.35931428074
1696,258868.89503771742
1697,182227.92283688873
1698,328800.64961809356
1699,311202.45885682176
1700,264734.29539019236
1701,280920.8832028569
1702,246388.7732984091
1703,241698.47867834754
1704,259810.18593658716
1705,254353.1555268435
1706,393930.6276432958
1707,229727.83071231423
1708,198250.5689354315
1709,254921.95053092972
1710,218417.05490633828
1711,274911.6083551628
1712,247889.02090374235
1713,257523.10355110394
1714,215949.97171666624
1715,203563.54982497433
1716,181596.09654464995
1717,182900.6028330155
1718,141367.94076810693
1719,226972.69312610728
1720,234214.467250638
1721,175550.08385618514
1722,132360.7166703513
1723,155426.6601788451
1724,207217.0761485549
1725,233066.272074893
1726,184586.14406394682
1727,143943.7532585895
1728,189732.39486815268
1729,157211.80975676526
1730,161179.2188031147
1731,121425.78773210946
1732,126750.37530581997
1733,99836.88165905423
1734,107954.96728933675
1735,135519.63642660537
1736,103417.51991282182
1737,289967.1491153234
1738,248702.84453542694
1739,266565.9011727793
1740,206411.69599873933
1741,184971.60844190556
1742,175644.61160368472
1743,178362.91367609377
1744,321323.6629042049
1745,219157.69546226994
1746,244685.09407687973
1747,207321.16567672451
1748,242978.102251241
1749,143434.30280600814
1750,144857.12719532888
1751,243145.4114064948
1752,103132.2563512729
1753,146789.21347268985
1754,199031.7773963363
1755,155437.32816104408
1756,121588.97758362342
1757,105946.47647194803
1758,150197.44985821334
1759,163306.90988442866
1760,159917.20803570654
1761,153359.27180285062
1762,182031.84698036063
1763,198052.6274036213
1764,113844.59588357882
1765,177081.14863447374
1766,180957.71299774398
1767,211965.23078654247
1768,142824.3919913162
1769,161201.96305306035
1770,147225.1713952401
1771,115693.18640502708
1772,126170.52035485464
1773,110472.77107928113
1774,151276.06026918933
1775,137513.5205859426
1776,128899.37855125431
1777,102680.81668291017
1778,134942.03144085684
1779,122351.05248443605
1780,177843.49305450387
1781,121724.448926727
1782,70200.26050522545
1783,134387.1573220854
1784,86630.51761371727
1785,136339.39395257732
1786,131636.9317215136
1787,178124.12811003203
1788,51129.065631879566
1789,103537.89992127355
1790,47483.8924257146
1791,214282.57710974163
1792,164100.9035977455
1793,126516.50150794655
1794,158851.31519149838
1795,127178.64794336389
1796,144452.6498046084
1797,129419.97598898558
1798,123272.09315559463
1799,94835.98222644122
1800,131215.70807920914
1801,114912.39493033302
1802,134034.52646154823
1803,165414.46185445914
1804,119319.08051654781
1805,132944.3081634738
1806,128723.25935011505
1807,146361.31433697653
1808,120951.51372561384
1809,116298.49314039509
1810,136394.84291072865
1811,82373.62278315228
1812,97703.91832383102
1813,115105.72590088742
1814,79648.65627475559
1815,27138.263736270834
1816,93201.35682813934
1817,97992.64962139347
1818,162221.17146514938
1819,127460.63526939586
1820,35746.69643409319
1821,108780.1581202978
1822,154505.0499416774
1823,27265.030197127548
1824,146238.73733451558
1825,144039.9487594165
1826,94332.60146844208
1827,94890.54613476095
1828,122425.21090409797
1829,143513.08648236588
1830,146775.94496259495
1831,143414.79221842677
1832,65064.07920719308
1833,146159.2655149328
1834,106254.90358768415
1835,121393.89425016868
1836,124314.47097863613
1837,67618.78829283373
1838,111670.51800749302
1839,100248.53033467443
1840,154861.64633951787
1841,118736.78257557869
1842,87817.65992359178
1843,121526.52307334934
1844,146020.2783713474
1845,148510.4911370768
1846,148459.83103204574
1847,182551.17605206926
1848,23350.77639135596
1849,117053.62872386005
1850,107998.56096601396
1851,131228.99444076334
1852,121705.0067594498
1853,118651.93162908414
1854,166038.28294040772
1855,145327.52279159467
1856,218863.8688077659
1857,142362.11864436418
1858,156617.38700834813
1859,110671.90228094479
1860,141987.98636669258
1861,112020.92373222968
1862,307909.51547247474
1863,306496.24522062915
1864,306509.5983869515
1865,354385.5360369816
1866,350600.48233800963
1867,221099.47897574777
1868,282044.3489353631
1869,200276.15139133058
1870,219438.55716048105
1871,274752.5827606946
1872,176627.3777381675
1873,218713.13348144782
1874,148654.99986046692
1875,196849.567311002
1876,191969.79059423707
1877,199226.47081797014
1878,204249.89666067663
1879,115142.15360043016
1880,127507.49870605946
1881,226592.3510431673
1882,246567.57416844374
1883,190113.400569486
1884,200415.0223753185
1885,248605.3756789709
1886,287167.48576964514
1887,215070.0246683355
1888,251359.11302344254
1889,168969.58600299893
1890,107718.37696642833
1891,138508.04048054476
1892,80851.51228780123
1893,118802.46296659201
1894,113735.06556554128
1895,128266.78384735482
1896,112441.20717526964
1897,97641.31785178152
1898,105875.57500677067
1899,156831.34912297543
1900,156965.40514120457
1901,162901.65144515692
1902,152278.5358373122
1903,224366.9386548005
1904,163649.90334229116
1905,201744.5327893269
1906,144797.93186794582
1907,217038.60830529025
1908,104310.37425407674
1909,137361.58309431086
1910,122127.88505535666
1911,232519.01348124398
1912,291447.14689986454
1913,150255.06254633557
1914,53715.81152717136
1915,321386.42043926904
1916,35079.73251569136
1917,232910.91678840626
1918,131979.8323807653
1919,158982.2928417531
1920,159292.2898868217
1921,368425.15491863934
1922,343543.262635817
1923,214661.0134560041
1924,220780.9109509116
1925,209129.98650180182
1926,370291.5527307204
1927,125722.74972391469
1928,146943.9831349551
1929,99825.42156954951
1930,124435.84014550738
1931,126022.73285490507
1932,127184.66314390555
1933,191246.04236144054
1934,165372.60877354283
1935,162774.5116333915
1936,189460.40864153602
1937,167880.4756258362
1938,164748.792600574
1939,252767.69530181107
1940,197605.60870469024
1941,162659.93838588565
1942,179675.30957732364
1943,224337.15460242378
1944,368969.20401585463
1945,376351.60075982206
1946,130427.66865461461
1947,330038.5378403104
1948,157795.71249571626
1949,236207.23188918555
1950,192365.6595003048
1951,235300.45420041512
1952,197952.3840470704
1953,179419.4198702813
1954,191673.50974573274
1955,121283.8284861559
1956,279982.44685131276
1957,155324.31286453872
1958,271560.0576095621
1959,132747.33949688132
1960,97921.46742779514
1961,119589.53780502768
1962,90515.24389216745
1963,104625.45177904933
1964,98540.20684109317
1965,132424.1743954186
1966,131453.27272175188
1967,298752.2492565453
1968,393685.4522777847
1969,384536.30653293605
1970,393999.4368650478
1971,455194.96562105813
1972,363412.94864404196
1973,297574.91207770654
1974,343997.20622002834
1975,456850.8867387442
1976,275857.46181572584
1977,365252.0928332638
1978,352865.04813196417
1979,318403.89778178977
1980,200841.47152400727
1981,342041.70699792006
1982,217141.13629288197
1983,203443.42353327564
1984,192370.28419163273
1985,235996.19935436192
1986,198224.05317024115
1987,210450.63886331863
1988,170739.7442745423
1989,193575.75863279047
1990,218134.39659081624
1991,225307.18702353816
1992,222166.76393187302
1993,176229.50684229235
1994,230517.3719132019
1995,179463.75381579192
1996,300191.58079201856
1997,334913.1412256361
1998,301549.905007364
1999,292599.17461992253
2000,322228.7001992761
2001,285592.963111885
2002,249749.0714458959
2003,241866.56099628916
2004,273284.1753555443
2005,235466.39715036092
2006,211218.60420429113
2007,252117.80437616166
2008,219603.79551886767
2009,201281.8333991338
2010,203024.53945086722
2011,157377.15857208744
2012,182366.7445352513
2013,171594.15721482868
2014,177965.41350602568
2015,193967.425132918
2016,189006.89439858834
2017,192166.54027673267
2018,122061.43511459757
2019,132476.3646153971
2020,95317.83383028611
2021,85637.80251286023
2022,178970.72881677438
2023,139041.37102215795
2024,299093.3070501499
2025,364139.90969802684
2026,164787.0917437123
2027,148769.86500233138
2028,156379.40494782815
2029,167917.97931706914
2030,259938.06957690697
2031,242384.86536291568
2032,265475.1569021937
2033,250928.65556005994
2034,184936.21640650815
2035,227034.89425681508
2036,203300.99328593578
2037,204345.70379932362
2038,320485.9304787576
2039,227930.51647539472
2040,309309.69999182096
2041,280065.27731385315
2042,209651.05831776373
2043,165675.63940436507
2044,181316.38352188296
2045,178151.0895883857
2046,132634.19089211573
2047,135754.79473341373
2048,139566.38206217266
2049,130938.4382396395
2050,168238.70502417436
2051,109007.6363759519
2052,130425.4513523675
2053,141934.63661979616
2054,73856.1646570321
2055,157280.8410640037
2056,148639.94576225016
2057,109031.58345632725
2058,208017.38975690247
2059,129347.01837617191
2060,163722.38486773294
2061,186566.53961110255
2062,117980.9301603206
2063,119955.73427588205
2064,125152.74900176935
2065,112608.3535122601
2066,175693.90760075458
2067,124798.0752061246
2068,136460.1980035093
2069,77590.39143742924
2070,110259.32959020846
2071,87366.43492306824
2072,140101.2296092371
2073,126416.85347663192
2074,155437.6517470262
2075,164517.08379868124
2076,112971.49404199002
2077,149286.41622338045
2078,115857.13499719388
2079,135337.05969304524
2080,120849.0246456214
2081,116736.4549817724
2082,133696.1435190825
2083,143540.2425844359
2084,98114.2588717211
2085,111066.02000760674
2086,133082.9616355189
2087,122480.3821789658
2088,85217.67061065829
2089,70337.760334851
2090,125446.09854237144
2091,80813.5809421969
2092,122861.81530850209
2093,143564.60388323004
2094,106164.9450510687
2095,117433.75624825637
2096,73942.14540900172
2097,87624.52449801042
2098,142699.5501480643
2099,24559.12570485848
2100,63276.84245965886
2101,96649.2153930669
2102,136960.5848471072
2103,81269.29063960438
2104,137540.35449009383
2105,126765.01292290862
2106,15395.531841216056
2107,204794.14820586037
2108,117955.24168006888
2109,96462.29722109836
2110,108718.2789189035
2111,144462.6784672308
2112,130615.53490952408
2113,108444.8201123401
2114,116510.48354512226
2115,150225.83964270356
2116,110192.05410804969
2117,137209.8314772772
2118,110833.52774481993
2119,98571.23927180388
2120,119634.07433805554
2121,96838.19515115394
2122,100114.25716562782
2123,75987.07745996644
2124,173839.16767478557
2125,130230.8531224856
2126,150262.30682892125
2127,177200.8534793481
2128,136252.56563685503
2129,91635.90252163062
2130,126717.9631183173
2131,129634.53771438272
2132,101653.48363527941
2133,123405.89373050854
2134,114496.87481106399
2135,92353.25481337245
2136,39826.080464208455
2137,114299.05382285884
2138,134246.24008116915
2139,150145.86351490722
2140,133626.63972095068
2141,172073.5441807682
2142,129719.76764238419
2143,141832.13457768332
2144,121158.42018851232
2145,143037.38531010845
2146,185837.73574822437
2147,143285.34881488254
2148,139283.57206018647
2149,146247.96252918124
2150,228671.3895258311
2151,124780.0395332149
2152,168729.50086741647
2153,185128.52086222102
2154,91958.96822454142
2155,136382.2571246532
2156,265958.85120762355
2157,220814.3596666576
2158,227405.41356294422
2159,232251.40447962945
2160,182800.37492854023
2161,238690.82577271503
2162,353461.11507744755
2163,348820.3141710019
2164,252153.05358445217
2165,191894.10177528352
2166,155876.312346708
2167,220363.9269477696
2168,188361.38509374872
2169,190982.3282128527
2170,203392.73806075993
2171,158729.7975633311
2172,137600.8348550344
2173,170761.48032535214
2174,221806.14548822743
2175,257045.4397478323
2176,295997.1351845196
2177,231112.80014253917
2178,217814.8997131701
2179,138676.51958691762
2180,205299.2960049469
2181,195852.58060135285
2182,218484.88428176648
2183,188601.77152291802
2184,115138.59976695463
2185,132301.654294485
2186,131300.76546186456
2187,147521.93780728197
2188,153549.7010009939
2189,312021.48878501746
2190,63471.74271087625
2191,55912.023059135754
2192,73565.23885294078
2193,112690.38670914133
2194,93154.16126503483
2195,80094.56680341388
2196,106684.83494152251
2197,93634.10341966682
2198,160003.1774834766
2199,173774.55581003678
2200,140458.8026207122
2201,145495.3378392618
2202,191240.10717222406
2203,144708.87800689405
2204,160954.76498502668
2205,125336.45011426279
2206,160846.64809995302
2207,230328.06414635474
2208,241369.0396909837
2209,211856.6636435153
2210,103210.02935382343
2211,117373.19877765217
2212,115037.67889388572
2213,102062.25660958662
2214,147530.13017376585
2215,93179.86073004092
2216,152053.83766904523
2217,46088.816899273996
2218,83309.68001264037
2219,71915.34845629275
2220,40632.77860069793
2221,322066.8889908779
2222,296928.51607227145
2223,286977.16373023024
2224,211419.1882449697
2225,118190.05115286417
2226,170627.05714596965
2227,201671.64014296007
2228,290818.8280951456
2229,234645.843441203
2230,158546.09148525188
2231,217861.5860176745
2232,175044.78823469687
2233,170832.03392540524
2234,251787.42000857188
2235,226040.6852637843
2236,238688.5782309711
2237,299150.0299471945
2238,207677.774648948
2239,119232.7554978716
2240,162417.01349878396
2241,143793.72545193916
2242,113904.75691415391
2243,119033.91172027182
2244,98951.31241904048
2245,112875.09660148379
2246,130819.82678942003
2247,111734.02050752977
2248,115458.16890200126
2249,105130.98605375763
2250,118337.43157773756
2251,109209.29618047869
2252,174534.31825806914
2253,164768.78964673725
2254,184023.90793563455
2255,182482.33895275128
2256,172251.76423053423
2257,211957.24827738878
2258,156474.45042922188
2259,164055.26513697728
2260,161530.24917289466
2261,218625.78249413535
2262,227984.2990270388
2263,361260.65270350676
2264,407265.332484534
2265,171754.39165114576
2266,310378.10839722014
2267,352926.2350136563
2268,414358.26965408504
2269,150163.8106317802
2270,187031.68411758463
2271,203702.70784389888
2272,206627.88946822268
2273,155834.44647628415
2274,173987.06828682538
2275,145286.1632632543
2276,192987.23305006087
2277,181405.61183591376
2278,150546.39654614354
2279,123493.19442528399
2280,102500.54783321253
2281,158822.27496232657
2282,163491.82191626806
2283,111245.25863681661
2284,127676.80680010925
2285,125719.27971879664
2286,116408.7607675136
2287,385922.7806548961
2288,297682.65585704986
2289,317894.99653999263
2290,416743.5378873489
2291,352895.7289226429
2292,410366.7709262427
2293,430122.43006536306
2294,392055.77686270105
2295,429681.492116294
2296,253201.7390492725
2297,378422.58154957625
2298,373334.12337972736
2299,355251.17582941067
2300,327966.2115689383
2301,330555.84563078417
2302,251815.96281064308
2303,252982.33482016344
2304,241872.60937595714
2305,206787.67174183138
2306,200901.4726784745
2307,212473.6867712157
2308,220598.19262927072
2309,305115.64522980497
2310,211559.70916407448
2311,215115.0153800451
2312,172033.9222171559
2313,171963.1683582084
2314,184170.96290553515
2315,173772.5557773767
2316,207764.89392816732
2317,179970.5883340996
2318,184862.3441688338
2319,187122.42950050771
2320,182508.12449019754
2321,245769.17400635188
2322,197081.02434141736
2323,196128.95100659836
2324,193946.81463713298
2325,204218.8452805025
2326,188858.405416206
2327,207237.38514231573
2328,215085.71974443467
2329,179262.94652318096
2330,173215.68534870236
2331,324729.63263569877
2332,406523.50003096415
2333,313350.49043729506
2334,284910.8743208671
2335,310968.0059785121
2336,306052.0798074679
2337,197517.01138442438
2338,245020.7526278334
2339,224242.64816029876
2340,374691.93377276266
2341,207885.22400675053
2342,232126.51849344338
2343,220584.79359692242
2344,222569.84346108325
2345,219251.63645487756
2346,206419.00255603623
2347,195653.44356141944
2348,235627.05823043844
2349,181332.31322141696
2350,310572.40608268953
2351,269697.26346341113
2352,250281.19335283877
2353,256392.08456652923
2354,146102.26652379063
2355,154782.68802138307
2356,162889.22557508675
2357,195378.45421163863
2358,185459.94522228485
2359,120489.752872407
2360,113166.94580278799
2361,145740.4631686606
2362,255584.2501742729
2363,159223.94200200666
2364,172531.49533586777
2365,211259.05976096564
2366,197562.89368931192
2367,219069.3382609377
2368,212312.00906376028
2369,205367.5585687361
2370,166285.7590475578
2371,158355.63763148338
2372,192779.58001878508
2373,281034.1513822727
2374,300931.471871527
2375,253427.85898186426
2376,271476.37351205514
2377,307505.10826860694
2378,157343.54536892642
2379,227048.00636983395
2380,148851.6925161547
2381,177338.77214058774
2382,205278.76951653513
2383,197296.15851476032
2384,233563.4188217952
2385,157844.2550534551
2386,135803.14702202973
2387,121507.45811411152
2388,98861.73644484777
2389,110002.07777907411
2390,140520.49160805152
2391,131624.11858627465
2392,110037.54985614854
2393,162656.4622958051
2394,141650.2824414919
2395,215595.73795991196
2396,145603.59862297325
2397,206841.89422586732
2398,123672.936438187
2399,56645.94257354023
2400,59727.99236068381
2401,119988.28994862683
2402,145666.46697812405
2403,131397.4455727406
2404,140401.4773223991
2405,162755.87766446845
2406,129342.06064443444
2407,121208.0661237178
2408,150345.10511879926
2409,110007.38923024552
2410,184384.64409468754
2411,108131.10976125038
2412,146541.9223536676
2413,122602.46549434037
2414,154999.63675568043
2415,128854.8122658761
2416,119277.01393038416
2417,131298.24371392577
2418,129371.71868945047
2419,124264.79906127512
2420,114872.95161841938
2421,138804.26186208182
2422,100493.22563348281
2423,117531.7960824797
2424,140039.72576062608
2425,214444.46123747432
2426,120287.81806251103
2427,129283.85974141702
2428,194313.1649633235
2429,102071.29846751729
2430,134354.3765412239
2431,95552.38088760273
2432,137557.01162331033
2433,142750.57777862542
2434,136093.060236091
2435,152555.28003729339
2436,119730.02158071735
2437,89597.49877806482
2438,105952.90498549369
2439,98515.92748356715
2440,118696.24874027175
2441,98932.90838455268
2442,86371.29313252566
2443,142065.79475795198
2444,102427.37954420364
2445,73759.70443167105
2446,133026.71381042255
2447,188957.8952364268
2448,127227.62515361197
2449,108396.0388557608
2450,143341.82156571926
2451,110409.15966323821
2452,206249.41423457774
2453,88970.13863769408
2454,93865.8693238381
2455,122979.7689091042
2456,136122.07550038485
2457,117249.67182327787
2458,126743.08439321133
2459,100836.45823088058
2460,149609.61205145056
2461,135988.00389339722
2462,122130.9860829915
2463,125935.00081609748
2464,178122.27383632824
2465,138053.82783039237
2466,121039.36820357405
2467,141183.59732960488
2468,78770.53640115142
2469,70185.42831060791
2470,209007.41579663663
2471,212272.15380187792
2472,163789.9737508144
2473,105649.06772892541
2474,60874.349873510146
2475,222706.41760867668
2476,103282.7366515584
2477,105000.62019180044
2478,139789.1346179672
2479,105579.86133673758
2480,150361.00826438362
2481,130296.78046559334
2482,119853.03780617149
2483,101439.51330433828
2484,129560.65586444056
2485,133542.19678254472
2486,144925.83228622738
2487,193914.5360119132
2488,158611.97134208644
2489,148582.20255780584
2490,143046.5645769853
2491,101945.40114502038
2492,188011.48052708124
2493,145280.86378423445
2494,137550.52756060252
2495,86813.02132226912
2496,230973.73075211392
2497,147429.5941944007
2498,99223.02822723606
2499,65871.86845751466
2500,102714.05236666913
2501,136165.1702602013
2502,140186.88721968853
2503,84686.46572565197
2504,168705.23010693662
2505,217306.21324770263
2506,254730.07627293456
2507,268398.03703610494
2508,251564.90018971224
2509,216578.35234676802
2510,208998.01518047333
2511,176045.20333773852
2512,222518.78858057165
2513,222900.59182417864
2514,272810.5928065643
2515,133491.67612513973
2516,166179.96761426845
2517,142240.92217103872
2518,145571.36910590046
2519,228623.8391516442
2520,211196.65347232876
2521,187533.0245788243
2522,218515.77965367667
2523,103653.93627456631
2524,125696.38045752328
2525,124300.38488484139
2526,133962.92799151395
2527,113752.01905497264
2528,115277.95619968607
2529,150824.35342219588
2530,120585.54118176893
2531,248973.46322485112
2532,214990.25414716464
2533,204726.93478590503
2534,246556.17908297444
2535,269953.66148528206
2536,224145.4680466002
2537,236814.7353400782
2538,182321.53261161657
2539,190304.46288673673
2540,181351.36392374348
2541,180048.89218103522
2542,165529.19628349427
2543,123501.78961391293
2544,107189.29994666259
2545,127980.37781110853
2546,128172.0382346159
2547,144983.97107125033
2548,158318.2139509542
2549,145699.69864310374
2550,584153.2677175696
2551,152042.39617946034
2552,130996.99383200772
2553,55077.3784815735
2554,77803.53558220628
2555,93557.34638076834
2556,76855.5922913285
2557,97791.49767158361
2558,182396.6805369697
2559,134397.1922464405
2560,144281.82095363457
2561,148922.88001402936
2562,145032.35633900834
2563,147643.6229065249
2564,202486.07935314623
2565,158024.9049985847
2566,141444.18125075585
2567,129268.15079115171
2568,193296.5266955461
2569,192041.527638561
2570,109537.95678246758
2571,180214.8228726358
2572,159841.94708892153
2573,213088.3358136976
2574,281524.01479552867
2575,133301.1552253901
2576,122531.841227942
2577,152661.00636529468
2578,74857.75298719166
2579,15423.520237136516
2580,104872.37021217817
2581,113067.38299889193
2582,112974.97454267315
2583,276133.87824483996
2584,148398.57228845646
2585,182188.96043876265
2586,199427.44019704798
2587,184895.3823375936
2588,139389.60042090924
2589,139351.95124099666
2590,203463.34124345344
2591,257178.48420656714
2592,212278.2023346888
2593,244702.5382960688
2594,162647.97179063296
2595,218907.3399999983
2596,280744.61196649045
2597,208456.91386957682
2598,285703.54543921066
2599,362263.9625384918
2600,175525.9626993069
2601,160410.2119419361
2602,60228.877765247904
2603,90778.66653534427
2604,77442.38207049078
2605,61963.66420524554
2606,136406.91738795413
2607,228297.11580070556
2608,189924.55158109093
2609,167322.5831770507
2610,97220.20706072406
2611,121183.76287623844
2612,150493.88941923864
2613,128112.94109530747
2614,106912.12749517112
2615,158171.10494850023
2616,156543.97197217483
2617,189962.98702839555
2618,237102.83354556153
2619,212423.6921450816
2620,178914.49832895573
2621,168328.89121233474
2622,178620.24821479793
2623,231188.99933696695
2624,271775.3310499316
2625,269064.9840173818
2626,166693.58807144588
2627,166890.63974201743
2628,424421.2332223182
2629,479308.0946871138
2630,362438.1596375536
2631,418379.3501636395
2632,394049.03242056735
2633,301575.64201112743
2634,397186.0967214806
2635,151081.51007513143
2636,183518.39238169204
2637,217163.36132624283
2638,261080.84132221615
2639,183581.1851497435
2640,148644.3868935912
2641,91085.20322167657
2642,167545.80233825246
2643,115694.14927216806
2644,112181.35754543246
2645,108057.89101794112
2646,91501.08264936715
2647,106611.99745351593
2648,127061.52571590546
2649,153499.31107464974
2650,129053.8935233943
2651,127430.98415069951
2652,367478.0815487193
2653,258825.2480010131
2654,275136.25980719866
2655,396866.0858756115
2656,333811.88266032503
2657,344740.29514045676
2658,328640.9356478674
2659,340969.18710657326
2660,349764.120744816
2661,356310.1686391019
2662,380013.8924783352
2663,263016.92425327643
2664,300917.06596322905
2665,327581.5182000849
2666,297773.5664685975
2667,175308.5482426808
2668,185366.92157530948
2669,184657.46468927458
2670,277029.7017842439
2671,186723.98699439527
2672,197948.69872857368
2673,198008.16812825072
2674,189812.40617729153
2675,190411.02501076763
2676,193696.14267217164
2677,186870.99570035658
2678,246696.9401941112
2679,279975.5764707044
2680,295494.8083655876
2681,409049.45514272084
2682,318183.0602978354
2683,483969.9289335329
2684,335827.7206103583
2685,332837.5301218451
2686,248074.2122595921
2687,270121.8734298697
2688,220822.44849566155
2689,201715.02841002258
2690,347771.9425634162
2691,188929.5859761565
2692,147597.7502848662
2693,204532.53801440302
2694,150935.04985946533
2695,201411.41978646032
2696,187830.52960728348
2697,180304.7971440409
2698,199389.87187564364
2699,161664.46413121684
2700,139379.31873408452
2701,153421.17680084778
2702,126158.56573848928
2703,135293.71233641254
2704,130953.64776305907
2705,106609.90475751567
2706,107839.7765509238
2707,135510.8112900399
2708,115155.25322705047
2709,105726.66879393975
2710,120974.32444347313
2711,285256.3806063838
2712,392352.5258192709
2713,163159.37010042492
2714,145115.0699849311
2715,166431.71801561853
2716,141416.2371202402
2717,187924.04145859956
2718,216713.7089708999
2719,141245.7178345142
2720,192273.49306741013
2721,131127.01110893692
2722,173531.40431768817
2723,155113.76357618955
2724,129776.91093731654
2725,118944.38928264673
2726,137350.54624962175
2727,164176.3711357043
2728,180693.18624340187
2729,137413.99001645102
2730,143985.5738378667
2731,131143.93262532752
2732,132152.35754864803
2733,153337.45419610053
